Customer_ID,Product_ID,Transaction_ID,Frequency,Average_Order_Value,Most_Frequent_Category,Time_Between_Purchases,Region,Churn_Probability,T_Purchases,Launch_Date,Date,Season,Preferred_Purchase_Times,Retention_Strategy,Recency,Recency_Normalized,Frequency_Normalized,T_Purchases_Normalized,Segment,Cluster
CUST_SNTDYC,PROD_G20D3T,TRANS_LRLUQM,8,23.64,Clothing,54,Europe,0.63,5520.37,2020-03-06,2023-12-17,Spring,Evening,Loyalty Program,15,-1.593852155509507,-0.3539130742790476,0.17046848481857135,At Risk,2
CUST_ZPET6K,PROD_WGN5IN,TRANS_JEZGBU,3,110.52,Clothing,11,North America,0.48,4276.09,2021-08-23,2023-05-14,Winter,Evening,Email Campaign,232,0.4571250024868188,-1.2587376237473902,-0.2637931901392974,Not Regular,0
CUST_CLZD1B,PROD_HVBWYX,TRANS_92PHPF,4,117.32,Electronics,59,North America,0.52,7557.83,2020-12-29,2023-03-30,Spring,Evening,Discount,277,0.8824428463109417,-1.0777727138537216,0.8815550507520103,At Risk,1
CUST_V44JOW,PROD_JHSFWO,TRANS_AKDZP9,4,65.16,Clothing,44,North America,0.58,8055.64,2022-08-07,2023-11-27,Fall,Evening,Email Campaign,35,-1.4048220026987859,-1.0777727138537216,1.0552939233616938,At Risk,2
CUST_W58OK3,PROD_AHH8CM,TRANS_NGK3H1,6,124.36,Clothing,54,North America,0.31,5189.86,2021-02-03,2023-10-13,Summer,Evening,Email Campaign,80,-0.9795041588746629,-0.7158428940663847,0.05511838179487465,Other,2
CUST_S7M9IB,PROD_N2AIWS,TRANS_0KP0D5,11,146.13,Electronics,71,North America,0.21,8679.11,2022-06-07,2023-02-13,Fall,Afternoon,Email Campaign,322,1.3077606901350647,0.18898165540195802,1.2728889393436131,At Risk,1
CUST_M2DJGG,PROD_E9X0WX,TRANS_S9KG7D,10,86.59,Sports,30,North America,0.62,5069.04,2021-11-21,2023-01-23,Winter,Evening,Email Campaign,343,1.506242350586322,0.008016745508289477,0.012951429365831681,At Risk,1
CUST_YNNTX3,PROD_BI94E7,TRANS_6L9MKG,10,53.91,Electronics,14,South America,0.3,2273.44,2020-08-14,2023-07-08,Winter,Afternoon,Email Campaign,177,-0.06270791774266471,0.008016745508289477,-0.9627308435246898,Other,0
CUST_L9HHDQ,PROD_996WUQ,TRANS_HP2UI4,9,166.42,Home,10,South America,0.05,8567.89,2020-06-24,2023-09-04,Fall,Afternoon,Loyalty Program,119,-0.6108953608937564,-0.17294816438537905,1.2340724482894978,Top Customer,1
CUST_0EPLYJ,PROD_329NVO,TRANS_C9TQ6F,15,188.44,Electronics,19,South America,0.63,3744.47,2020-09-11,2023-03-20,Fall,Evening,Discount,287,0.9769579227163023,0.9128412949766321,-0.4493319689038057,At Risk,0
CUST_4UX15J,PROD_DPQ5RS,TRANS_CE0VWZ,11,135.68,Clothing,58,Europe,0.57,7376.37,2020-03-30,2023-10-17,Fall,Afternoon,Loyalty Program,76,-1.0173101894368073,0.18898165540195802,0.8182243506380047,At Risk,2
CUST_MK73HX,PROD_HZRB2U,TRANS_JIFVJK,6,95.78,Electronics,29,South America,0.11,5283.85,2021-03-01,2023-01-19,Summer,Morning,Discount,347,1.5440483811484662,-0.7158428940663847,0.08792149269378036,At Risk,1
CUST_6H2VBB,PROD_N88TKF,TRANS_ZQ5OJK,6,147.99,Home,33,South America,0.33,3228.24,2021-04-27,2023-03-25,Summer,Morning,Loyalty Program,282,0.929700384513622,-0.7158428940663847,-0.6294995392766323,At Risk,0
CUST_8QEB6T,PROD_B8SQQH,TRANS_C44I6G,8,82.75,Sports,80,South America,0.57,583.5,2021-11-04,2023-06-23,Summer,Afternoon,Email Campaign,192,0.07906469686537625,-0.3539130742790476,-1.5525307076857315,At Risk,0
CUST_ADD3GS,PROD_SRJBVH,TRANS_S1CCNI,1,80.45,Clothing,63,South America,0.19,9965.97,2022-04-29,2023-09-01,Spring,Afternoon,Loyalty Program,122,-0.5825408379721483,-1.6206674435347272,1.7220113065248606,Not Regular,1
CUST_U53MDJ,PROD_5XQ29Q,TRANS_1H7F9I,1,138.6,Clothing,37,Asia,0.55,372.21,2022-02-04,2023-09-25,Spring,Afternoon,Loyalty Program,98,-0.8093770213450138,-1.6206674435347272,-1.6262722685095397,At Risk,0
CUST_PT7KNG,PROD_QANAP1,TRANS_VK2UP6,12,102.62,Electronics,11,Asia,0.8,1356.42,2020-02-21,2023-10-02,Spring,Afternoon,Email Campaign,91,-0.8755375748287663,0.36994656529562653,-1.2827766862368324,At Risk,2
CUST_WA3EXG,PROD_MSUKG8,TRANS_22HM0T,6,62.93,Sports,48,Asia,0.11,9650.24,2021-12-13,2023-06-29,Spring,Afternoon,Email Campaign,186,0.022355651022159865,-0.7158428940663847,1.6118195179929804,Top Customer,1
CUST_VI5O29,PROD_7KMXJF,TRANS_B1YHU3,4,79.62,Sports,27,Asia,0.63,419.29,2022-05-07,2023-03-06,Winter,Morning,Loyalty Program,301,1.1092790296838073,-1.0777727138537216,-1.6098410475166631,At Risk,0
CUST_3MYKCL,PROD_BUDCUY,TRANS_DT7V5X,6,100.84,Home,55,Asia,0.28,6157.31,2022-05-05,2023-03-29,Fall,Morning,Discount,278,0.8918943539514778,-0.7158428940663847,0.3927646169171868,At Risk,1
CUST_9VNVHU,PROD_6UOPXX,TRANS_3WLIJ0,10,185.41,Electronics,6,North America,0.54,236.97,2021-08-26,2023-10-14,Fall,Evening,Loyalty Program,79,-0.9889556665151991,0.008016745508289477,-1.6734718931288393,At Risk,2
CUST_2E78ZN,PROD_JI653F,TRANS_X5RSHP,17,158.9,Electronics,89,Asia,0.39,4749.31,2020-08-02,2023-08-12,Fall,Afternoon,Email Campaign,142,-0.39351068516142695,1.2747711147639693,-0.0986363847389351,Other,2
CUST_X09NPB,PROD_7C68AH,TRANS_OO0DAH,14,122.4,Clothing,6,Europe,0.7,9741.79,2021-09-28,2023-09-22,Summer,Afternoon,Discount,101,-0.7810224984234055,0.7318763850829636,1.6437710532924255,Top Customer,1
CUST_QLQ8LT,PROD_UZ3QVT,TRANS_KX5EOM,8,121.59,Sports,74,Europe,0.02,1502.78,2021-08-30,2023-07-24,Winter,Morning,Discount,161,-0.21393203999124175,-0.3539130742790476,-1.2316961105249078,Other,0
CUST_NQXY9J,PROD_PF6D9Y,TRANS_M3ZRKV,19,128.39,Sports,16,Asia,1.0,4583.72,2022-10-13,2023-04-06,Winter,Afternoon,Discount,270,0.8162822928271892,1.6367009345513064,-0.15642835339251274,At Risk,0
CUST_BFUMYU,PROD_MY1ZME,TRANS_8S90MS,11,45.43,Sports,10,North America,0.4,8924.49,2022-01-28,2023-03-23,Spring,Morning,Loyalty Program,284,0.9486033997946942,0.18898165540195802,1.358528128112348,At Risk,1
CUST_6K2EUD,PROD_351BQG,TRANS_NQ35K0,5,99.16,Electronics,55,South America,0.22,157.77,2021-05-23,2023-09-11,Winter,Evening,Discount,112,-0.6770559143775089,-0.8968078039600532,-1.7011131994719961,Not Regular,0
CUST_74VIOR,PROD_CSER1S,TRANS_H4OPMB,16,76.9,Electronics,40,Europe,0.05,4359.55,2022-06-04,2023-07-31,Summer,Evening,Loyalty Program,154,-0.2800925934749942,1.0938062048703008,-0.23466511656101618,Other,2
CUST_8142P9,PROD_7ZCAML,TRANS_99OYG5,8,115.42,Sports,56,South America,0.25,8234.05,2022-08-26,2023-04-05,Fall,Afternoon,Discount,271,0.8257338004677254,-0.3539130742790476,1.1175601539763729,Top Customer,1
CUST_HU9ZOF,PROD_MLROMV,TRANS_AA29TB,4,70.2,Home,83,Europe,0.61,9076.67,2021-11-22,2023-11-19,Summer,Morning,Discount,43,-1.3292099415744973,-1.0777727138537216,1.411639921032823,At Risk,2
CUST_D9273K,PROD_FR7JJY,TRANS_CJVEM6,3,72.04,Home,85,Europe,0.31,2315.61,2020-05-07,2023-10-23,Fall,Morning,Discount,70,-1.0740192352800235,-1.2587376237473902,-0.9480132439225316,Not Regular,2
CUST_A9E2CM,PROD_O5YSMG,TRANS_EZGMXI,6,106.56,Clothing,46,Europe,0.46,3790.95,2022-06-05,2023-04-08,Winter,Evening,Email Campaign,268,0.7973792775461171,-0.7158428940663847,-0.4331101517468621,Other,0
CUST_2914ET,PROD_3I2QCV,TRANS_HV36CM,12,93.33,Electronics,11,Europe,0.06,2509.35,2021-03-25,2023-11-22,Spring,Afternoon,Discount,40,-1.3575644644961056,0.36994656529562653,-0.880396745299764,Other,2
CUST_6O50QW,PROD_CGATQ7,TRANS_29NED6,1,57.21,Sports,43,North America,0.69,1482.62,2022-09-01,2023-03-18,Spring,Morning,Discount,289,0.9958609379973745,-1.6206674435347272,-1.238732079412257,At Risk,0
CUST_Q0IZ7B,PROD_HKQQA6,TRANS_NWBYS9,3,38.89,Home,32,North America,0.92,3088.12,2021-09-22,2023-08-30,Spring,Evening,Email Campaign,124,-0.5636378226910761,-1.2587376237473902,-0.6784023150948537,At Risk,2
CUST_8YU7AT,PROD_4MOAZY,TRANS_E9O4Z4,3,175.2,Home,29,South America,0.38,1972.06,2022-12-11,2023-11-12,Fall,Morning,Email Campaign,50,-1.263049388090745,-1.2587376237473902,-1.067914390313839,Not Regular,2
CUST_85180X,PROD_2W1KQE,TRANS_S4IN7H,2,110.3,Home,72,Asia,0.14,527.96,2020-03-08,2023-10-13,Spring,Evening,Email Campaign,80,-0.9795041588746629,-1.4397025336410587,-1.5719145227652633,Not Regular,2
CUST_A8KUJQ,PROD_I8Z8BP,TRANS_K8CIB8,15,72.59,Electronics,79,Europe,0.43,6891.21,2022-02-26,2023-06-22,Winter,Morning,Email Campaign,193,0.08851620450591231,0.9128412949766321,0.6489004089025757,Other,1
CUST_DLJ8GD,PROD_3VTLP9,TRANS_HSB89Q,7,168.13,Clothing,40,North America,0.03,4903.68,2021-10-04,2023-08-15,Summer,Evening,Discount,139,-0.4218652080830352,-0.5348779841727161,-0.04476026781730479,Other,2
CUST_N0A159,PROD_DA28F8,TRANS_G8N1KD,2,126.03,Electronics,30,Asia,0.16,1528.2,2022-12-31,2023-02-11,Summer,Afternoon,Discount,324,1.3266637054161368,-1.4397025336410587,-1.2228243680092128,At Risk,0
CUST_AKKPSH,PROD_QK187K,TRANS_X1AGB3,19,166.33,Home,74,Asia,0.56,7037.71,2021-07-17,2023-02-12,Fall,Evening,Discount,323,1.3172121977756006,1.6367009345513064,0.7000298455095515,At Risk,1
CUST_626VJ1,PROD_ZTX8M7,TRANS_SEJDPF,7,47.9,Home,19,Europe,0.45,7516.5,2022-04-18,2023-08-23,Summer,Afternoon,Email Campaign,131,-0.49747726920732366,-0.5348779841727161,0.8671306165201584,Other,2
CUST_SQWWWA,PROD_FK7447,TRANS_N5N9PM,10,146.45,Clothing,74,North America,0.53,6990.91,2020-03-09,2023-02-01,Spring,Morning,Email Campaign,334,1.4211787818214974,0.008016745508289477,0.6836963463067769,At Risk,1
CUST_5I7CIW,PROD_KVJ9I7,TRANS_6FZQT7,1,148.92,Home,77,North America,0.44,5487.47,2020-08-14,2023-12-07,Summer,Morning,Loyalty Program,25,-1.4993370791041465,-1.6206674435347272,0.15898617448157829,Not Regular,2
CUST_IWI2AO,PROD_86HBZ7,TRANS_M17XS3,8,196.15,Home,32,Asia,0.66,8108.26,2022-12-09,2023-03-25,Winter,Evening,Discount,282,0.929700384513622,-0.3539130742790476,1.0736586397730183,At Risk,1
CUST_WZOA00,PROD_AUR5PP,TRANS_6K9QUE,13,198.3,Electronics,15,Asia,0.04,825.63,2020-05-11,2023-11-08,Fall,Evening,Loyalty Program,54,-1.2252433575286006,0.5509114751892951,-1.4680257896949667,Other,2
CUST_33ZQYO,PROD_RZJL0E,TRANS_DE3PWS,14,147.34,Clothing,9,Asia,0.28,2457.08,2022-06-11,2023-11-20,Summer,Afternoon,Loyalty Program,42,-1.3386614492150335,0.7318763850829636,-0.898639309473461,Other,2
CUST_12YNQZ,PROD_ZW8UDW,TRANS_DZIWZJ,3,171.74,Sports,60,South America,0.42,8484.32,2020-11-10,2023-09-08,Summer,Afternoon,Discount,115,-0.6487013914559007,-1.2587376237473902,1.2049059840079621,Not Regular,1
CUST_1N8E7L,PROD_H0Q3OD,TRANS_86QLI5,15,79.73,Clothing,20,South America,0.24,7081.88,2021-03-03,2023-03-31,Spring,Evening,Email Campaign,276,0.8729913386704057,0.9128412949766321,0.7154454578981531,Other,1
CUST_WKG8UX,PROD_4EQV3C,TRANS_JCQUZ2,14,124.83,Clothing,8,South America,0.04,5728.83,2021-03-25,2023-03-03,Spring,Morning,Loyalty Program,304,1.1376335526054155,0.7318763850829636,0.24322235754956226,At Risk,1
CUST_QHDOOE,PROD_T0TLHT,TRANS_OK67YB,1,160.04,Home,56,Europe,0.35,3919.44,2021-06-03,2023-02-11,Winter,Afternoon,Email Campaign,324,1.3266637054161368,-1.6206674435347272,-0.3882663202818087,At Risk,0
CUST_G2PM4J,PROD_WHGE4X,TRANS_BXRPFS,11,127.6,Home,19,South America,0.5,4639.31,2021-03-08,2023-10-30,Spring,Evening,Discount,63,-1.1401797887637761,0.18898165540195802,-0.1370270879933196,At Risk,2
CUST_V0UMCK,PROD_O59ZRN,TRANS_AUC7R8,7,157.81,Clothing,12,North America,0.83,2116.87,2022-08-07,2023-01-10,Summer,Morning,Loyalty Program,356,1.629111949913291,-0.5348779841727161,-1.017374774511408,At Risk,0
CUST_4EEBO0,PROD_LPSCTL,TRANS_9OGVO4,8,118.66,Clothing,66,Europe,0.7,9227.5,2021-05-14,2023-10-31,Winter,Morning,Loyalty Program,62,-1.149631296404312,-0.3539130742790476,1.4642805553224485,Top Customer,2
CUST_3AA4G2,PROD_2N6BLA,TRANS_UCHAP2,5,135.06,Home,73,North America,0.3,6323.05,2022-10-17,2023-08-14,Summer,Evening,Email Campaign,140,-0.4124137004424991,-0.8968078039600532,0.45060893652974754,Not Regular,2
CUST_9IM3MK,PROD_FVHVU2,TRANS_SHYQS7,14,32.29,Sports,79,Europe,0.7,157.41,2022-09-15,2023-07-03,Spring,Morning,Discount,182,-0.015450379539984392,0.7318763850829636,-1.701238841773556,At Risk,0
CUST_VW2B0N,PROD_26ZGCN,TRANS_W552YQ,18,37.17,Clothing,46,North America,0.26,4416.97,2020-06-12,2023-08-08,Summer,Afternoon,Email Campaign,146,-0.3557046545992827,1.4557360246576379,-0.21462516946222746,Other,2
CUST_ESZYMT,PROD_LDATNV,TRANS_9P94MZ,7,59.58,Clothing,23,Europe,0.48,2836.69,2022-04-12,2023-06-02,Fall,Evening,Email Campaign,213,0.2775463573166336,-0.5348779841727161,-0.76615299254258,Other,0
CUST_8G3O3S,PROD_W5PICJ,TRANS_LH0HPP,1,163.85,Home,28,Asia,0.92,6949.6,2022-10-31,2023-04-20,Spring,Evening,Email Campaign,256,0.6839611858596844,-1.6206674435347272,0.6692788922027896,At Risk,1
CUST_OGV85Z,PROD_21SZSP,TRANS_ZWHW56,15,42.55,Home,77,Asia,0.71,4230.26,2021-12-05,2023-10-20,Fall,Evening,Discount,73,-1.0456647123584153,0.9128412949766321,-0.27978815314064687,At Risk,2
CUST_TLO51P,PROD_V5KUM4,TRANS_7SOAYV,18,63.71,Electronics,31,North America,0.52,460.11,2022-12-25,2023-01-13,Winter,Evening,Loyalty Program,353,1.6007574269916827,1.4557360246576379,-1.5955946065453543,At Risk,0
CUST_ZG8GZS,PROD_FRS2KE,TRANS_ZJ2W9D,5,98.53,Sports,8,Asia,0.97,3134.49,2022-03-22,2023-07-31,Spring,Evening,Discount,154,-0.2800925934749942,-0.8968078039600532,-0.6622188886411645,At Risk,0
CUST_9S0R6U,PROD_QXIDSH,TRANS_LRC4PR,17,24.61,Sports,46,Europe,0.82,1063.82,2022-08-21,2023-07-11,Spring,Afternoon,Email Campaign,174,-0.09106244066427291,1.2747711147639693,-1.3848959568934955,At Risk,0
CUST_75PQQ0,PROD_GD12UQ,TRANS_ZBNSVK,12,94.59,Clothing,14,South America,0.35,4802.02,2022-08-01,2023-04-10,Summer,Morning,Discount,266,0.778476262265045,0.36994656529562653,-0.08024025775222048,Other,0
CUST_BS6DQB,PROD_OG26X6,TRANS_W301VL,16,163.73,Clothing,82,South America,0.48,3834.03,2021-04-23,2023-04-23,Summer,Morning,Discount,253,0.6556066629380761,1.0938062048703008,-0.41807495632687214,Other,0
CUST_LOIS22,PROD_VCU1KI,TRANS_TLFTSX,12,95.45,Home,19,Asia,0.24,3261.14,2021-08-06,2023-03-15,Summer,Evening,Loyalty Program,292,1.0242154609189826,0.36994656529562653,-0.6180172289396391,At Risk,0
CUST_6TBBWN,PROD_6ARFOU,TRANS_5T43DY,18,25.94,Sports,9,Europe,0.38,6227.88,2021-09-13,2023-12-11,Summer,Afternoon,Discount,21,-1.5371431096662906,1.4557360246576379,0.41739399808684047,Other,2
CUST_CV01Q9,PROD_4A9UI6,TRANS_8NNK17,2,86.45,Electronics,32,Europe,0.26,9215.65,2021-07-20,2023-10-31,Fall,Evening,Loyalty Program,62,-1.149631296404312,-1.4397025336410587,1.4601448295627715,Not Regular,2
CUST_NS4PET,PROD_BCMHKQ,TRANS_A1XPJB,17,144.55,Electronics,43,North America,0.66,6886.0,2022-10-08,2023-07-23,Winter,Evening,Email Campaign,162,-0.20448053235070568,1.2747711147639693,0.6470820855938908,At Risk,1
CUST_2N6449,PROD_JAAKQC,TRANS_QWLGKO,12,186.5,Electronics,49,South America,0.41,8642.2,2022-11-22,2023-04-13,Summer,Evening,Discount,263,0.7501217393434368,0.36994656529562653,1.260007113369801,Top Customer,1
CUST_ZDMT62,PROD_Y69CP2,TRANS_0R967C,10,116.8,Clothing,23,South America,0.19,6260.56,2021-11-18,2023-07-03,Winter,Morning,Discount,182,-0.015450379539984392,0.008016745508289477,0.428799527017325,Other,1
CUST_9V282H,PROD_3KZ8N9,TRANS_1X3T41,4,86.74,Electronics,35,South America,0.97,3326.79,2021-08-12,2023-12-24,Fall,Morning,Discount,8,-1.6600127089932595,-1.0777727138537216,-0.5951049592246359,At Risk,2
CUST_B0DP1I,PROD_31EGJK,TRANS_DSCTAY,11,172.84,Electronics,37,South America,0.79,5075.89,2020-10-18,2023-03-07,Fall,Afternoon,Loyalty Program,300,1.0998275220432712,0.18898165540195802,0.0153421231594003,At Risk,1
CUST_VELJWA,PROD_QTHHP8,TRANS_UTG43Y,16,88.29,Electronics,46,South America,0.58,428.33,2021-05-19,2023-09-17,Spring,Afternoon,Discount,106,-0.7337649602207252,1.0938062048703008,-1.6066860297219392,At Risk,2
CUST_5XKEXZ,PROD_RHY8ZK,TRANS_Y4VXBL,11,32.39,Home,82,South America,0.01,9867.45,2021-10-21,2023-03-08,Fall,Afternoon,Loyalty Program,299,1.090376014402735,0.18898165540195802,1.6876271966646612,At Risk,1
CUST_SNW5KE,PROD_06E8O7,TRANS_IC41TQ,19,137.38,Clothing,35,South America,0.58,1580.36,2021-12-13,2023-10-02,Winter,Afternoon,Discount,91,-0.8755375748287663,1.6367009345513064,-1.2046201945387702,At Risk,2
CUST_BDKTMI,PROD_XXCAM7,TRANS_SNXLCV,6,99.35,Electronics,77,Asia,0.54,4011.44,2020-07-26,2023-11-10,Winter,Afternoon,Email Campaign,52,-1.2441463728096727,-0.7158428940663847,-0.35615773210541435,At Risk,2
CUST_M05LW4,PROD_G4W6I3,TRANS_4E9LUX,2,196.36,Electronics,84,Europe,0.45,7885.9,2021-05-14,2023-12-20,Fall,Evening,Loyalty Program,12,-1.6222066784311153,-1.4397025336410587,0.996053578176246,Not Regular,2
CUST_8I3MMV,PROD_8RTSYM,TRANS_2X6VKP,2,58.45,Home,79,North America,0.54,9865.04,2020-07-06,2023-01-07,Winter,Afternoon,Email Campaign,359,1.657466472834899,-1.4397025336410587,1.6867860912569972,At Risk,1
CUST_B0QJ2D,PROD_43G5EX,TRANS_P1T1LC,16,158.91,Sports,64,Asia,0.57,6141.11,2022-05-10,2023-07-27,Spring,Evening,Discount,158,-0.24228656291284995,1.0938062048703008,0.3871107133469953,At Risk,2
CUST_TCNBD0,PROD_O5SE0Y,TRANS_TNUPJ3,14,104.97,Home,8,South America,0.14,3356.28,2020-08-08,2023-04-07,Spring,Afternoon,Discount,269,0.8068307851866532,0.7318763850829636,-0.5848127606885285,Other,0
CUST_DB4V47,PROD_U6CAI1,TRANS_34W8RU,4,193.82,Home,76,Europe,0.14,3576.34,2022-11-20,2023-07-24,Winter,Evening,Email Campaign,161,-0.21393203999124175,-1.0777727138537216,-0.5080104137961662,Not Regular,0
CUST_KYN06Y,PROD_DP8KKD,TRANS_0WOOXM,8,67.49,Home,89,Europe,0.99,8344.9,2022-07-23,2023-04-17,Spring,Evening,Loyalty Program,259,0.7123157087812926,-0.3539130742790476,1.1562475126649958,Top Customer,1
CUST_EP8NLL,PROD_4UF8IZ,TRANS_ZANQ5B,18,195.56,Home,43,South America,0.45,2386.37,2020-06-01,2023-10-22,Spring,Evening,Email Campaign,71,-1.0645677276394876,1.4557360246576379,-0.9233175515381659,Other,2
CUST_7XAORU,PROD_DJ0WOZ,TRANS_DDAD2T,10,76.38,Home,76,Asia,0.96,2360.61,2020-07-06,2023-04-27,Spring,Afternoon,Loyalty Program,249,0.6178006323759319,0.008016745508289477,-0.9323079562275561,At Risk,0
CUST_MEJQEK,PROD_7WM4W1,TRANS_CRANPH,8,174.08,Electronics,26,South America,0.96,934.7,2021-01-03,2023-09-20,Fall,Afternoon,Discount,103,-0.7621194831423335,-0.3539130742790476,-1.4299596623862785,At Risk,0
CUST_MIOS4H,PROD_7XJ2VS,TRANS_KJPA1I,17,174.44,Clothing,37,South America,0.17,6544.67,2020-08-24,2023-09-17,Fall,Evening,Loyalty Program,106,-0.7337649602207252,1.2747711147639693,0.5279557333955356,Other,2
CUST_C0ILRU,PROD_KO1VGQ,TRANS_0CGUJI,2,168.4,Electronics,58,South America,0.07,8661.44,2022-07-06,2023-07-20,Fall,Morning,Discount,165,-0.17612600942909748,-1.4397025336410587,1.266721996375386,Not Regular,1
CUST_UR69OK,PROD_037AXY,TRANS_21NRYN,18,40.23,Sports,69,Asia,0.69,6512.33,2020-01-07,2023-12-29,Winter,Afternoon,Email Campaign,3,-1.70727024719594,1.4557360246576379,0.5166688666387466,At Risk,2
CUST_CVB8ZZ,PROD_PG6SYZ,TRANS_YBC3O8,9,115.14,Sports,5,Europe,0.84,6059.69,2021-11-14,2023-08-07,Fall,Evening,Email Campaign,147,-0.34625314695874665,-0.17294816438537905,0.3586946128108863,At Risk,2
CUST_9L6XA7,PROD_VYSQ6Y,TRANS_NOYA5K,19,122.98,Electronics,59,Asia,0.42,5861.12,2022-06-03,2023-02-19,Spring,Evening,Email Campaign,316,1.2510516442918482,1.6367009345513064,0.28939241330885795,At Risk,1
CUST_V9MC2X,PROD_44Q78R,TRANS_DKXCIN,9,190.39,Electronics,68,North America,0.04,3612.6,2021-01-30,2023-09-05,Winter,Evening,Discount,118,-0.6203468685342926,-0.17294816438537905,-0.4953554419779483,Other,2
CUST_TR067I,PROD_FSPR0Z,TRANS_IKBUR8,16,95.0,Sports,38,South America,0.27,3524.61,2020-09-26,2023-09-10,Winter,Afternoon,Discount,113,-0.6676044067369729,1.0938062048703008,-0.5260645145175236,Other,2
CUST_KJY622,PROD_TTMNTW,TRANS_G4L328,16,92.0,Sports,85,Europe,0.17,9496.78,2022-03-14,2023-04-26,Spring,Afternoon,Discount,250,0.627252140016468,1.0938062048703008,1.558260996889182,Top Customer,1
CUST_YGIMCY,PROD_IVF9DE,TRANS_6UDBA2,10,75.39,Home,30,Europe,0.74,428.94,2021-10-02,2023-03-17,Winter,Evening,Loyalty Program,290,1.0053124456379106,0.008016745508289477,-1.606473135822074,At Risk,0
CUST_D3VQ01,PROD_PR03SV,TRANS_A3IFJQ,19,157.19,Electronics,11,North America,0.97,2161.68,2022-03-21,2023-03-02,Fall,Morning,Loyalty Program,305,1.1470850602459515,1.6367009345513064,-1.0017357980311445,At Risk,0
CUST_XORLOX,PROD_D2S9QG,TRANS_UO59RK,19,183.71,Sports,80,Asia,0.33,8265.47,2021-07-20,2023-03-29,Summer,Afternoon,Discount,278,0.8918943539514778,1.6367009345513064,1.128525934851398,At Risk,1
CUST_CGB38B,PROD_9MFUDD,TRANS_S31YCQ,3,55.83,Sports,76,Europe,0.14,2102.66,2020-06-19,2023-02-13,Winter,Evening,Discount,322,1.3077606901350647,-1.2587376237473902,-1.022334155359088,At Risk,0
CUST_KDF6HH,PROD_ZHY93S,TRANS_8U1FPK,7,66.01,Electronics,43,North America,0.91,8319.2,2020-03-14,2023-08-04,Winter,Afternoon,Loyalty Program,150,-0.3178986240371384,-0.5348779841727161,1.147278048359199,Top Customer,1
CUST_VTKTFY,PROD_RAPZSW,TRANS_7GVYUF,13,43.55,Home,13,South America,0.12,8992.07,2022-08-21,2023-07-31,Winter,Morning,Email Campaign,154,-0.2800925934749942,0.5509114751892951,1.382113980166269,Top Customer,1
CUST_OPSVL6,PROD_5W9MCS,TRANS_RBEM9K,18,51.11,Clothing,24,South America,0.88,8454.68,2022-01-15,2023-03-26,Winter,Evening,Loyalty Program,281,0.920248876873086,1.4557360246576379,1.194561434512872,At Risk,1
CUST_5B7G2A,PROD_D75XKM,TRANS_0AHEGT,4,121.91,Clothing,18,South America,0.11,3226.09,2020-11-14,2023-12-17,Winter,Evening,Email Campaign,15,-1.593852155509507,-1.0777727138537216,-0.6302499030220587,Not Regular,2
CUST_YHLT60,PROD_F59G6A,TRANS_X5TFLW,17,189.69,Electronics,65,Asia,0.51,1221.13,2022-05-19,2023-01-22,Spring,Evening,Email Campaign,344,1.515693858226858,1.2747711147639693,-1.3299937611757933,At Risk,0
CUST_FKYRL8,PROD_NR03T6,TRANS_7VGVI9,5,37.16,Sports,5,South America,0.01,2408.54,2021-04-22,2023-03-13,Winter,Morning,Discount,294,1.0431184762000547,-0.8968078039600532,-0.9155800798004412,At Risk,0
CUST_SUAW7S,PROD_VOFNYE,TRANS_KJMV86,6,114.77,Electronics,24,Europe,0.34,4019.42,2021-09-21,2023-10-09,Summer,Evening,Loyalty Program,84,-0.9416981283125186,-0.7158428940663847,-0.35337266108750537,Other,2
CUST_OO9GGB,PROD_HBR81N,TRANS_CXVHTX,8,148.33,Home,24,Asia,0.88,424.61,2020-05-09,2023-03-21,Fall,Afternoon,Discount,286,0.9675064150757663,-0.3539130742790476,-1.607984333504724,At Risk,0
CUST_HE4YTJ,PROD_IXU683,TRANS_GSVIHF,2,45.28,Home,6,South America,0.6,2657.55,2020-06-04,2023-05-09,Spring,Evening,Email Campaign,237,0.5043825406894992,-1.4397025336410587,-0.8286739978243113,At Risk,0
CUST_IALMF5,PROD_JOB1S8,TRANS_MQ8AA5,9,107.57,Electronics,20,Asia,0.77,5466.18,2020-11-09,2023-04-03,Winter,Afternoon,Discount,273,0.8446368157487975,-0.17294816438537905,0.1515558283698888,At Risk,1
CUST_3LR600,PROD_R8J3N3,TRANS_X5B947,1,126.0,Electronics,35,Asia,0.32,767.03,2020-05-26,2023-06-08,Summer,Morning,Discount,207,0.2208373114734172,-1.6206674435347272,-1.488477564337757,Not Regular,0
CUST_OS05XF,PROD_NC1RGM,TRANS_JEB5P5,5,194.3,Electronics,20,South America,0.86,3010.9,2021-06-06,2023-04-05,Summer,Afternoon,Discount,271,0.8257338004677254,-0.8968078039600532,-0.7053525887794315,At Risk,0
CUST_9080CG,PROD_PJ8VV5,TRANS_CV9MKN,16,77.42,Sports,60,South America,0.76,2810.94,2021-01-07,2023-01-04,Winter,Morning,Discount,362,1.6858209957565071,1.0938062048703008,-0.7751399071680382,At Risk,0
